timestamp,ltp,volume
2021-05-05 09:07:35,595.3,73433
2021-05-05 09:15:00,595.3,83058
2021-05-05 09:15:01,595.5,89103
2021-05-05 09:15:02,595.75,100356
2021-05-05 09:15:03,596.1,115008
2021-05-05 09:15:04,596.25,117324
2021-05-05 09:15:05,596.6,128424
2021-05-05 09:15:06,596.75,132646
2021-05-05 09:15:07,596.85,153185
2021-05-05 09:15:08,596.55,164594
2021-05-05 09:15:09,596.5,175725
2021-05-05 09:15:10,596.5,187323
2021-05-05 09:15:11,596.3,191083
2021-05-05 09:15:12,595.8,207554
2021-05-05 09:15:13,595.8,216966
2021-05-05 09:15:14,596.2,226046
2021-05-05 09:15:15,596.15,227993
2021-05-05 09:15:16,595.6,233347
2021-05-05 09:15:17,595.9,240532
2021-05-05 09:15:18,595.45,256119
2021-05-05 09:15:19,595.0,277474
2021-05-05 09:15:19,594.85,279639
2021-05-05 09:15:20,594.25,303826
2021-05-05 09:15:21,593.25,307985
2021-05-05 09:15:22,593.5,314896
2021-05-05 09:15:24,593.05,319016
2021-05-05 09:15:25,593.8,325354
2021-05-05 09:15:26,594.2,336921
2021-05-05 09:15:27,593.25,348245
2021-05-05 09:15:28,593.6,355118
2021-05-05 09:15:29,594.15,359416
2021-05-05 09:15:30,594.05,365208
2021-05-05 09:15:31,594.05,366822
2021-05-05 09:15:32,594.05,367897
2021-05-05 09:15:33,594.0,382600
2021-05-05 09:15:34,594.45,386498
2021-05-05 09:15:35,594.25,389400
2021-05-05 09:15:36,594.35,394118
2021-05-05 09:15:36,594.55,394126
2021-05-05 09:15:37,594.35,398185
2021-05-05 09:15:38,594.9,402803
2021-05-05 09:15:40,594.35,403175
2021-05-05 09:15:41,594.5,405158
2021-05-05 09:15:42,594.55,406860
2021-05-05 09:15:43,594.7,409387
2021-05-05 09:15:44,594.8,418583
2021-05-05 09:15:45,595.35,422552
2021-05-05 09:15:46,595.05,430301
2021-05-05 09:15:46,594.65,429870
2021-05-05 09:15:47,595.1,431232
2021-05-05 09:15:49,595.35,434564
2021-05-05 09:15:50,595.0,436606
2021-05-05 09:15:51,594.55,443153
2021-05-05 09:15:52,594.65,449375
2021-05-05 09:15:53,594.8,450395
2021-05-05 09:15:54,594.65,453604
2021-05-05 09:15:55,594.85,455688
2021-05-05 09:15:56,594.8,458886
2021-05-05 09:15:57,594.65,463533
