timestamp,ltp,volume
2021-05-14 11:09:57,317.45,35837092
2021-05-14 11:09:58,317.5,35838626
2021-05-14 11:09:59,317.35,35840109
2021-05-14 11:10:01,317.45,35845377
2021-05-14 11:10:01,317.3,35846252
2021-05-14 11:10:02,317.45,35853845
2021-05-14 11:10:03,317.3,35854617
2021-05-14 11:10:04,317.2,35855934
2021-05-14 11:10:05,317.3,35859709
2021-05-14 11:10:06,317.2,35879861
2021-05-14 11:10:08,317.05,35883649
2021-05-14 11:10:08,317.25,35883734
2021-05-14 11:10:09,317.05,35884979
2021-05-14 11:10:10,317.25,35887535
2021-05-14 11:10:11,317.25,35887857
2021-05-14 11:10:12,317.1,35889104
2021-05-14 11:10:14,317.2,35897067
2021-05-14 11:10:14,317.2,35897267
2021-05-14 11:10:15,317.25,35901152
2021-05-14 11:10:16,317.25,35907670
2021-05-14 11:10:19,317.25,35913660
2021-05-14 11:10:19,317.45,35913657
2021-05-14 11:10:20,317.4,35914316
2021-05-14 11:10:21,317.3,35915022
2021-05-14 11:10:22,317.25,35918503
2021-05-14 11:10:23,317.4,35918922
2021-05-14 11:10:24,317.4,35919563
2021-05-14 11:10:25,317.4,35921163
2021-05-14 11:10:26,317.45,35929527
2021-05-14 11:10:28,317.5,35931912
2021-05-14 11:10:28,317.6,35932622
2021-05-14 11:10:29,317.55,35933048
2021-05-14 11:10:30,317.75,35936301
2021-05-14 11:10:31,317.75,35937234
2021-05-14 11:10:32,317.7,35938464
2021-05-14 11:10:33,317.5,35940123
2021-05-14 11:10:35,317.65,35941095
2021-05-14 11:10:35,317.55,35941184
2021-05-14 11:10:36,317.65,35941841
2021-05-14 11:10:37,317.6,35942617
2021-05-14 11:10:38,317.5,35942904
2021-05-14 11:10:39,317.7,35945159
2021-05-14 11:10:41,317.7,35945653
2021-05-14 11:10:41,317.65,35945603
2021-05-14 11:10:42,317.6,35946438
2021-05-14 11:10:43,317.6,35947874
2021-05-14 11:10:44,317.6,35948339
2021-05-14 11:10:45,317.55,35949336
2021-05-14 11:10:46,317.75,35951782
2021-05-14 11:10:47,317.65,35952983
2021-05-14 11:10:49,317.7,35956812
2021-05-14 11:10:49,317.7,35956439
2021-05-14 11:10:50,317.55,35957247
2021-05-14 11:10:51,317.5,35958046
2021-05-14 11:10:52,317.55,35958176
2021-05-14 11:10:56,317.65,35964537
2021-05-14 11:10:56,317.65,35964893
2021-05-14 11:10:57,317.65,35966064
2021-05-14 11:10:58,317.5,35968603
2021-05-14 11:10:59,317.45,35970463
2021-05-14 11:11:00,317.45,35972393
2021-05-14 11:11:01,317.35,35980144
2021-05-14 11:11:03,317.15,35989521
2021-05-14 11:11:04,317.2,35990918
2021-05-14 11:11:05,317.4,35994250
2021-05-14 11:11:05,317.3,35996050
2021-05-14 11:11:06,317.3,35997071
2021-05-14 11:11:07,317.35,35997281
2021-05-14 11:11:09,317.3,36001608
2021-05-14 11:11:10,317.1,36004895
2021-05-14 11:11:11,317.15,36006512
2021-05-14 11:11:12,317.2,36022328
2021-05-14 11:11:12,317.15,36010430
2021-05-14 11:11:13,317.25,36023203
2021-05-14 11:11:14,317.2,36023849
2021-05-14 11:11:15,317.25,36027096
2021-05-14 11:11:16,317.15,36028126
2021-05-14 11:11:17,317.3,36028266
2021-05-14 11:11:18,317.35,36029998
2021-05-14 11:11:20,317.3,36030917
2021-05-14 11:11:21,317.45,36037699
2021-05-14 11:11:22,317.35,36039816
2021-05-14 11:11:23,317.3,36041127
2021-05-14 11:11:24,317.45,36042374
2021-05-14 11:11:25,317.3,36042593
2021-05-14 11:11:26,317.4,36042868
2021-05-14 11:11:28,317.45,36043510
2021-05-14 11:11:29,317.7,36046199
2021-05-14 11:11:29,317.5,36046214
2021-05-14 11:11:30,317.7,36046275
2021-05-14 11:11:31,317.55,36051494
2021-05-14 11:11:32,317.7,36052039
2021-05-14 11:11:34,317.65,36052494
2021-05-14 11:11:34,317.65,36054444
2021-05-14 11:11:36,317.6,36058561
2021-05-14 11:11:37,317.45,36059447
2021-05-14 11:11:38,317.5,36059830
2021-05-14 11:11:38,317.5,36059940
2021-05-14 11:11:39,317.5,36060407
2021-05-14 11:11:40,317.3,36062250
2021-05-14 11:11:42,317.35,36063381
2021-05-14 11:11:43,317.5,36064579
2021-05-14 11:11:43,317.6,36068579
2021-05-14 11:11:44,317.4,36071144
2021-05-14 11:11:45,317.3,36075314
2021-05-14 11:11:47,317.45,36078344
2021-05-14 11:11:48,317.4,36081665
2021-05-14 11:11:48,317.4,36081675
2021-05-14 11:11:49,317.4,36083204
2021-05-14 11:11:50,317.4,36085949
2021-05-14 11:11:51,317.35,36088446
2021-05-14 11:11:53,317.35,36088749
2021-05-14 11:11:54,317.3,36089829
2021-05-14 11:11:54,317.3,36089829
2021-05-14 11:11:55,317.2,36106688
2021-05-14 11:11:56,317.1,36117822
2021-05-14 11:11:58,317.2,36146248
2021-05-14 11:11:59,317.1,36150806
2021-05-14 11:11:59,317.0,36151807
2021-05-14 11:12:00,317.15,36153411
2021-05-14 11:12:01,317.0,36158252
2021-05-14 11:12:03,317.0,36160507
2021-05-14 11:12:04,317.2,36162993
2021-05-14 11:12:04,317.2,36163003
2021-05-14 11:12:05,317.1,36163213
2021-05-14 11:12:06,317.2,36164529
2021-05-14 11:12:07,317.15,36167325
2021-05-14 11:12:09,317.0,36169243
2021-05-14 11:12:10,317.05,36169572
2021-05-14 11:12:10,317.0,36170199
2021-05-14 11:12:11,317.1,36170446
2021-05-14 11:12:12,317.1,36174756
2021-05-14 11:12:13,317.0,36176051
2021-05-14 11:12:15,317.0,36178955
2021-05-14 11:12:16,317.1,36185313
2021-05-14 11:12:16,317.1,36185313
2021-05-14 11:12:17,317.0,36192898
2021-05-14 11:12:18,317.2,36195287
2021-05-14 11:12:19,317.05,36197427
2021-05-14 11:12:21,317.1,36198777
